State,Prob,Pct_Move,Relative_Price
0,1e-07,-0.42384063596968813,0.5761593640303119
1,0.0,-0.42267277488603183,0.5773272251139682
2,0.0,-0.4215049138023754,0.5784950861976246
3,0.0,-0.420337052718719,0.579662947281281
4,0.0,-0.4191691916350627,0.5808308083649373
5,0.0,-0.4180013305514064,0.5819986694485936
6,0.0,-0.41683346946775,0.58316653053225
7,0.0,-0.4156656083840937,0.5843343916159063
8,1e-07,-0.4144977473004373,0.5855022526995627
9,0.0,-0.413329886216781,0.586670113783219
10,0.0,-0.4121620251331247,0.5878379748668753
11,0.0,-0.4109941640494683,0.5890058359505317
12,0.0,-0.4098263029658119,0.5901736970341881
13,0.0,-0.4086584418821556,0.5913415581178444
14,1e-07,-0.4074905807984993,0.5925094192015007
15,1e-07,-0.406322719714843,0.593677280285157
16,0.0,-0.4051548586311866,0.5948451413688134
17,1e-07,-0.4039869975475302,0.5960130024524698
18,0.0,-0.4028191364638739,0.5971808635361261
19,0.0,-0.4016512753802176,0.5983487246197824
20,0.0,-0.4004834142965612,0.5995165857034388
21,0.0,-0.3993155532129049,0.6006844467870951
22,0.0,-0.3981476921292485,0.6018523078707515
23,0.0,-0.3969798310455922,0.6030201689544078
24,0.0,-0.3958119699619359,0.6041880300380641
25,0.0,-0.3946441088782795,0.6053558911217205
26,1e-07,-0.3934762477946231,0.6065237522053769
27,0.0,-0.3923083867109668,0.6076916132890332
28,0.0,-0.3911405256273105,0.6088594743726895
29,1e-07,-0.3899726645436541,0.6100273354563459
30,1e-07,-0.3888048034599978,0.6111951965400022
31,0.0,-0.3876369423763414,0.6123630576236586
32,0.0,-0.3864690812926851,0.6135309187073149
33,1e-07,-0.3853012202090288,0.6146987797909712
34,1e-07,-0.3841333591253724,0.6158666408746276
35,1e-07,-0.382965498041716,0.617034501958284
36,0.0,-0.3817976369580597,0.6182023630419403
37,0.0,-0.3806297758744034,0.6193702241255966
38,0.0,-0.3794619147907471,0.6205380852092529
39,2e-07,-0.3782940537070907,0.6217059462929093
40,2e-07,-0.3771261926234343,0.6228738073765657
41,2e-07,-0.375958331539778,0.624041668460222
42,1e-07,-0.3747904704561217,0.6252095295438783
43,1e-07,-0.3736226093724653,0.6263773906275347
44,1e-07,-0.372454748288809,0.627545251711191
45,0.0,-0.3712868872051527,0.6287131127948473
46,1e-07,-0.3701190261214964,0.6298809738785036
47,4e-07,-0.36895116503784,0.63104883496216
48,4e-07,-0.36778330395418357,0.6322166960458164
49,3e-07,-0.36661544287052716,0.6333845571294728
50,0.0,-0.36544758178687087,0.6345524182131291
51,3e-07,-0.36427972070321457,0.6357202792967854
52,6e-07,-0.3631118596195583,0.6368881403804417
53,1.1e-06,-0.36194399853590187,0.6380560014640981
54,4e-07,-0.36077613745224546,0.6392238625477545
55,7e-07,-0.3596082763685893,0.6403917236314107
56,4e-07,-0.35844041528493287,0.6415595847150671
57,1.1e-06,-0.35727255420127646,0.6427274457987235
58,2e-07,-0.35610469311762016,0.6438953068823798
59,4e-07,-0.35493683203396387,0.6450631679660361
60,5e-07,-0.35376897095030746,0.6462310290496925
61,4e-07,-0.35260110986665116,0.6473988901333488
62,1.1e-06,-0.35143324878299476,0.6485667512170052
63,9e-07,-0.35026538769933835,0.6497346123006617
64,7e-07,-0.34909752661568205,0.650902473384318
65,5e-07,-0.34792966553202576,0.6520703344679742
66,1.3e-06,-0.34676180444836935,0.6532381955516307
67,1.1e-06,-0.34559394336471305,0.654406056635287
68,1.1e-06,-0.34442608228105664,0.6555739177189434
69,1.5e-06,-0.34325822119740046,0.6567417788025995
70,1.6e-06,-0.34209036011374405,0.657909639886256
71,1.4e-06,-0.34092249903008764,0.6590775009699124
72,1.9e-06,-0.33975463794643124,0.6602453620535688
73,1.7e-06,-0.33858677686277494,0.6614132231372251
74,1.4e-06,-0.33741891577911864,0.6625810842208814
